title,city,date,detailLink,,,,
LG G2 KOREAN at cheap price then market,Rawalpindi,29-Dec,http://olx.com.pk/item/lg-g2-korean-at-cheap-price-then-market-IDTIjmJ.html#6f6c5d1e3c,,,,
Q mobile x100 box pack mobile (i m shopkeper),Lahore,29-Dec,http://olx.com.pk/item/q-mobile-x100-box-pack-mobile-i-m-shopkeper-IDTtKXR.html#6f6c5d1e3c,,,,
remax original handfree model 600M its a superior quality(free delive),Lahore,29-Dec,http://olx.com.pk/item/remax-original-handfree-model-600m-its-a-superior-qualityfree-delive-IDTriwb.html#6f6c5d1e3c,,,,
Handfree in new styles (free delivery),Lahore,29-Dec,http://olx.com.pk/item/handfree-in-new-styles-free-delivery-IDTroRp.html#6f6c5d1e3c,,,,
nokia lumia 820 4g brand 1.5 ghz 8mp camer front 2mp xchange possable,Peshawar,29-Dec,http://olx.com.pk/item/nokia-lumia-820-4g-brand-1-5-ghz-8mp-camer-front-2mp-xchange-possable-IDTHdIH.html#6f6c5d1e3c,,,,
3CE Sample Lipstick Lady Pack OF 8 Fashion Hot Colors,Karachi,29-Dec,http://olx.com.pk/item/3ce-sample-lipstick-lady-pack-of-8-fashion-hot-colors-IDSRPnN.html#6f6c5d1e3c,,,,
free delivery rb 720i handfree for smart phone,Lahore,29-Dec,http://olx.com.pk/item/free-delivery-rb-720i-handfree-for-smart-phone-IDTrUi7.html#6f6c5d1e3c,,,,
free delivery iphone 6 straplees cover is beautiful,Lahore,29-Dec,http://olx.com.pk/item/free-delivery-iphone-6-straplees-cover-is-beautiful-IDTqDst.html#6f6c5d1e3c,,,,
"branded power box 20,000 mah power bank",Lahore,29-Dec,http://olx.com.pk/item/branded-power-box-20-000-mah-power-bank-IDTukrl.html#6f6c5d1e3c,,,,
Nokia 225 dual sim (i m shopkeper),Lahore,29-Dec,http://olx.com.pk/item/nokia-225-dual-sim-i-m-shopkeper-IDTgfpP.html#6f6c5d1e3c,,,,
Rivo mobile a250 new box pack (i m shopkeper),Lahore,29-Dec,http://olx.com.pk/item/rivo-mobile-a250-new-box-pack-i-m-shopkeper-IDTlEnN.html#6f6c5d1e3c,,,,
proda glass protecter for iphone mobile,Lahore,29-Dec,http://olx.com.pk/item/proda-glass-protecter-for-iphone-mobile-IDTwz7f.html#6f6c5d1e3c,,,,
Golden and silver silicon for iphone,Lahore,29-Dec,http://olx.com.pk/item/golden-and-silver-silicon-for-iphone-IDTry1d.html#6f6c5d1e3c,,,,
"I pad in grw, lhr, slk, jhlm",Gujranwala,29-Dec,http://olx.com.pk/item/i-pad-in-grw-lhr-slk-jhlm-IDTJiNx.html#6f6c5d1e3c,,,,
Motorola Electrify2 xt881,Karachi,29-Dec,http://olx.com.pk/item/motorola-electrify2-xt881-IDTJiLf.html#6f6c5d1e3c,,,,
Mount to attach phones to tripod and selfie stick,Lahore,29-Dec,http://olx.com.pk/item/mount-to-attach-phones-to-tripod-and-selfie-stick-IDTbDZW.html#6f6c5d1e3c,,,,
Samsung Galaxy s6 clear view case,Lahore,29-Dec,http://olx.com.pk/item/samsung-galaxy-s6-clear-view-case-IDTcHGw.html#6f6c5d1e3c,,,,
haier mobile m 108 model is good,Lahore,29-Dec,http://olx.com.pk/item/haier-mobile-m-108-model-is-good-IDTlCH7.html#6f6c5d1e3c,,,,
q tablet 850 model new packed (i m shopkeper),Lahore,29-Dec,http://olx.com.pk/item/q-tablet-850-model-new-packed-i-m-shopkeper-IDTjvhL.html#6f6c5d1e3c,,,,
Huawei G700 U10,Sargodha,29-Dec,http://olx.com.pk/item/huawei-g700-u10-IDTJMEh.html#6f6c5d1e3c,,,,
Voice v40 avalb,Multan,29-Dec,http://olx.com.pk/item/voice-v40-avalb-IDTFIr9.html#6f6c5d1e3c,,,,
samsung galaxy s4 10/10 new condition,Lahore,29-Dec,http://olx.com.pk/item/samsung-galaxy-s4-10-10-new-condition-IDTtNWN.html#6f6c5d1e3c,,,,
selfie stick for joyroom brand is better then other selfisticks,Lahore,29-Dec,http://olx.com.pk/item/selfie-stick-for-joyroom-brand-is-better-then-other-selfisticks-IDTqtyz.html#6f6c5d1e3c,,,,
box pack tablet huawei t-1 (i m shopkeper),Lahore,29-Dec,http://olx.com.pk/item/box-pack-tablet-huawei-t-1-i-m-shopkeper-IDTwyNb.html#6f6c5d1e3c,,,,
remax elegance series leather case for iphone 6 and 6 plus,Lahore,29-Dec,http://olx.com.pk/item/remax-elegance-series-leather-case-for-iphone-6-and-6-plus-IDTpcdN.html#6f6c5d1e3c,,,,
Nokia 225 dual sim new mobile (i m shopkeper),Lahore,29-Dec,http://olx.com.pk/item/nokia-225-dual-sim-new-mobile-i-m-shopkeper-IDTqIOw.html#6f6c5d1e3c,,,,
Q mobile noir Z10.full warranty.,Faisalabad,29-Dec,http://olx.com.pk/item/q-mobile-noir-z10-full-warranty-IDTJWlw.html#6f6c5d1e3c,,,,
rivo rx 35 mobile packed (i m shopkeper),Lahore,29-Dec,http://olx.com.pk/item/rivo-rx-35-mobile-packed-i-m-shopkeper-IDTg0aH.html#6f6c5d1e3c,,,,
rivo rx 65 new mobile (i m shopkeper),Lahore,29-Dec,http://olx.com.pk/item/rivo-rx-65-new-mobile-i-m-shopkeper-IDTg1An.html#6f6c5d1e3c,,,,
q mobile (x2i) model new pack (i m shopkeper),Lahore,29-Dec,http://olx.com.pk/item/q-mobile-x2i-model-new-pack-i-m-shopkeper-IDTwyDF.html#6f6c5d1e3c,,,,
M i brand ka headphone in a original quality (i m shopkeper),Lahore,29-Dec,http://olx.com.pk/item/m-i-brand-ka-headphone-in-a-original-quality-i-m-shopkeper-IDTry2x.html#6f6c5d1e3c,,,,
free delivery bluetooth selfie stick model rp-p2 by remax,Lahore,29-Dec,http://olx.com.pk/item/free-delivery-bluetooth-selfie-stick-model-rp-p2-by-remax-IDTsnq1.html#6f6c5d1e3c,,,,
remax bluetooth rm-m5 speeker (cash on delivery free),Lahore,29-Dec,http://olx.com.pk/item/remax-bluetooth-rm-m5-speeker-cash-on-delivery-free-IDTuvXl.html#6f6c5d1e3c,,,,
free delivery remax original hand free rm 501 for iphone and samsung,Lahore,29-Dec,http://olx.com.pk/item/free-delivery-remax-original-hand-free-rm-501-for-iphone-and-samsung-IDToWFX.html#6f6c5d1e3c,,,,
free delivery colorful cable for remax micro & iphone,Lahore,29-Dec,http://olx.com.pk/item/free-delivery-colorful-cable-for-remax-micro-iphone-IDTrRBf.html#6f6c5d1e3c,,,,
title,city,date,detailLink,,,,
padestrian leather case ipad mini 2 (free delivery),Lahore,29-Dec,http://olx.com.pk/item/padestrian-leather-case-ipad-mini-2-free-delivery-IDTu4Il.html#0a3ca79df8,,,,
free delivery remax octopus mobile stand,Lahore,29-Dec,http://olx.com.pk/item/free-delivery-remax-octopus-mobile-stand-IDTrKdx.html#0a3ca79df8,,,,
rivo s625 mobile and power bank,Lahore,29-Dec,http://olx.com.pk/item/rivo-s625-mobile-and-power-bank-IDTkt0P.html#0a3ca79df8,,,,
rivo mobile j 505 new pin pack (i m shopkeper),Lahore,29-Dec,http://olx.com.pk/item/rivo-mobile-j-505-new-pin-pack-i-m-shopkeper-IDTFFb5.html#0a3ca79df8,,,,
free deliver Android Mobile fan shashkaaa,Lahore,29-Dec,http://olx.com.pk/item/free-deliver-android-mobile-fan-shashkaaa-IDTr3Hj.html#0a3ca79df8,,,,
q mobile m450 bar phone,Lahore,29-Dec,http://olx.com.pk/item/q-mobile-m450-bar-phone-IDTkgHd.html#0a3ca79df8,,,,
Qmobile i5 for sell and exchange,Karachi,29-Dec,http://olx.com.pk/item/qmobile-i5-for-sell-and-exchange-IDTK7Yz.html#0a3ca79df8,,,,
Brand new iphone 6s 64gb in space grey colour,Arifwala,29-Dec,http://olx.com.pk/item/brand-new-iphone-6s-64gb-in-space-grey-colour-IDTKbiP.html#0a3ca79df8,,,,
Samsung S3 (i-9300 ) Original Made By Samsung full Box Read Add,Wah,29-Dec,http://olx.com.pk/item/samsung-s3-i-9300-original-made-by-samsung-full-box-read-add-IDTsml5.html#0a3ca79df8,,,,
I want to sell my SamsungGalaxys4zoom in lush condition 4month warnty,Larkana,29-Dec,http://olx.com.pk/item/i-want-to-sell-my-samsunggalaxys4zoom-in-lush-condition-4month-warnty-IDTKbrx.html#0a3ca79df8,,,,
iphone 6 autumn leaves back cover original remax company,Lahore,29-Dec,http://olx.com.pk/item/iphone-6-autumn-leaves-back-cover-original-remax-company-IDTqDhx.html#0a3ca79df8,,,,
"lgsu 660 , 16 gb internal memory",Rawalpindi,29-Dec,http://olx.com.pk/item/lgsu-660-16-gb-internal-memory-IDTKaHn.html#0a3ca79df8,,,,
Nokia 1661 mobile phone. Unlocked came from uk.,Rawalpindi,29-Dec,http://olx.com.pk/item/nokia-1661-mobile-phone-unlocked-came-from-uk-IDTeI03.html#0a3ca79df8,,,,
Gfive President Tango 7,Gujranwala,29-Dec,http://olx.com.pk/item/gfive-president-tango-7-IDTCuTp.html#0a3ca79df8,,,,
iPhone5 good condition,Islamabad,29-Dec,http://olx.com.pk/item/iphone5-good-condition-IDTKbsz.html#0a3ca79df8,,,,
Zip Earphones Colours Available,Rawalpindi,29-Dec,http://olx.com.pk/item/zip-earphones-colours-available-IDTzUDb.html#0a3ca79df8,,,,
Brand new just box opened.all accessories packed not opened yet,Bahawalpur,29-Dec,http://olx.com.pk/item/brand-new-just-box-opened-all-accessories-packed-not-opened-yet-IDTKa2n.html#0a3ca79df8,,,,
free delivery remax bouf fancy leather case for iphone 6 lovely style,Lahore,29-Dec,http://olx.com.pk/item/free-delivery-remax-bouf-fancy-leather-case-for-iphone-6-lovely-style-IDTpc6f.html#0a3ca79df8,,,,
lenovo ideatab dual sim complete box,Karachi,29-Dec,http://olx.com.pk/item/lenovo-ideatab-dual-sim-complete-box-IDTJimz.html#0a3ca79df8,,,,
imran khan meerani,Sukkur,29-Dec,http://olx.com.pk/item/imran-khan-meerani-IDTJio3.html#0a3ca79df8,,,,
samsung s duos s7562 for sell 10/10 mint condition,Rawalpindi,29-Dec,http://olx.com.pk/item/samsung-s-duos-s7562-for-sell-10-10-mint-condition-IDTJioZ.html#0a3ca79df8,,,,
Hipstreet flare 2/9 inches Screen/8 GB Memory/ 1GB Ram/4.1 Android,Karachi,29-Dec,http://olx.com.pk/item/hipstreet-flare-2-9-inches-screen-8-gb-memory-1gb-ram-4-1-android-IDTJiqt.html#0a3ca79df8,,,,
samsung s duos s7562 for sell 10/10 mint condition (black),Islamabad,29-Dec,http://olx.com.pk/item/samsung-s-duos-s7562-for-sell-10-10-mint-condition-black-IDTJirP.html#0a3ca79df8,,,,
Nokia mobile good,Okara,29-Dec,http://olx.com.pk/item/nokia-mobile-good-IDTJirW.html#0a3ca79df8,,,,
Nokia C3 normal condition,Islamabad,29-Dec,http://olx.com.pk/item/nokia-c3-normal-condition-IDTJitJ.html#0a3ca79df8,,,,
"Hipstreet flare 2,",Karachi,29-Dec,http://olx.com.pk/item/hipstreet-flare-2-IDTJivW.html#0a3ca79df8,,,,
Q MOBILE A12 condition 10/9,Karachi,29-Dec,http://olx.com.pk/item/q-mobile-a12-condition-10-9-IDTJiyw.html#0a3ca79df8,,,,
"LG VS930,1 GB RAM,16 GB ROM,2.5 mp front camera ,8.0 mp back camera",Wah,29-Dec,http://olx.com.pk/item/lg-vs930-1-gb-ram-16-gb-rom-2-5-mp-front-camera-8-0-mp-back-camera-IDTJiDr.html#0a3ca79df8,,,,
Want to sell my htc wildfire A3333,Karachi,29-Dec,http://olx.com.pk/item/want-to-sell-my-htc-wildfire-a3333-IDTJiDN.html#0a3ca79df8,,,,
Motorolla Bluetooth HX 520 in cheap,Lahore,29-Dec,http://olx.com.pk/item/motorolla-bluetooth-hx-520-in-cheap-IDTJiFb.html#0a3ca79df8,,,,
BlackBerry Z 10,Karachi,29-Dec,http://olx.com.pk/item/blackberry-z-10-IDTJDDf.html#0a3ca79df8,,,,
new style power bank in casset shape 10000 mah(free delivery),Lahore,29-Dec,http://olx.com.pk/item/new-style-power-bank-in-casset-shape-10000-mahfree-delivery-IDTrUYp.html#0a3ca79df8,,,,
free delivery ruler cable for remax brand,Lahore,29-Dec,http://olx.com.pk/item/free-delivery-ruler-cable-for-remax-brand-IDTrJwD.html#0a3ca79df8,,,,
Brand new htc one m9 32gb 16000rs,Sadiqabad,29-Dec,http://olx.com.pk/item/brand-new-htc-one-m9-32gb-16000rs-IDTKbtN.html#0a3ca79df8,,,,
samsung galxy note 4,Lahore,29-Dec,http://olx.com.pk/item/samsung-galxy-note-4-IDTD9Kb.html#0a3ca79df8,,,,
Samsung 3g original,Karachi,29-Dec,http://olx.com.pk/item/samsung-3g-original-IDTClsd.html#0a3ca79df8,,,,
Samsung S5 Dous white,Multan,29-Dec,http://olx.com.pk/item/samsung-s5-dous-white-IDTJKhb.html#0a3ca79df8,,,,
Iphone 4 8/10 condition,Haripur,29-Dec,http://olx.com.pk/item/iphone-4-8-10-condition-IDT0LZJ.html#0a3ca79df8,,,,
Samsung Galaxy S4 32GB NTT-DOCOMO 100% Original Exchange Possible,Quetta,29-Dec,http://olx.com.pk/item/samsung-galaxy-s4-32gb-ntt-docomo-100-original-exchange-possible-IDTIxQJ.html#0a3ca79df8,,,,
title,city,date,detailLink,,,,
"ASUS Eee Slate EP121 Core i5 64GB SSD,Wi-Fi,12.1in -Silver",Lahore,29-Dec,http://olx.com.pk/item/asus-eee-slate-ep121-core-i5-64gb-ssd-wi-fi-12-1in-silver-IDTrP8t.html#82b159e36b,,,,
"Apple iPad A1430 3rd Generation 32GB, Wi-Fi,4G Cellular,Retina Display",Lahore,29-Dec,http://olx.com.pk/item/apple-ipad-a1430-3rd-generation-32gb-wi-fi-4g-cellular-retina-display-IDTFHX7.html#82b159e36b,,,,
Samsung galaxy s5,Lahore,29-Dec,http://olx.com.pk/item/samsung-galaxy-s5-IDTAr1j.html#82b159e36b,,,,
Samsung note3 32gb,Karachi,29-Dec,http://olx.com.pk/item/samsung-note3-32gb-IDTIUM1.html#82b159e36b,,,,
Grand prime lush conditon,Rawalpindi,29-Dec,http://olx.com.pk/item/grand-prime-lush-conditon-IDTKbh9.html#82b159e36b,,,,
Danny Genius tablet G4,Karachi,29-Dec,http://olx.com.pk/item/danny-genius-tablet-g4-IDTKcQL.html#82b159e36b,,,,
LG vista cell phon,Abbottabad,29-Dec,http://olx.com.pk/item/lg-vista-cell-phon-IDTKcOw.html#82b159e36b,,,,
"Comley Original Brand New Original HTC DROID DNA 4G LTE 2GB Ram, 16GB",Rawalpindi,29-Dec,http://olx.com.pk/item/comley-original-brand-new-original-htc-droid-dna-4g-lte-2gb-ram-16gb-IDSVhpP.html#82b159e36b,,,,
Samsung galaxy S4,Abbottabad,29-Dec,http://olx.com.pk/item/samsung-galaxy-s4-IDTKcMH.html#82b159e36b,,,,
Black berry 8250,Karachi,29-Dec,http://olx.com.pk/item/black-berry-8250-IDTClq9.html#82b159e36b,,,,
original samsung galaxy S duos 2,Rawalpindi,29-Dec,http://olx.com.pk/item/original-samsung-galaxy-s-duos-2-IDTJQAZ.html#82b159e36b,,,,
Lg octacore mobile for sell,Karachi,29-Dec,http://olx.com.pk/item/lg-octacore-mobile-for-sell-IDTJD95.html#82b159e36b,,,,
"Incredible Offer Of Stunning HTC DROID DNA 4G LTE 2GB Ram, 16GB Rom, 5",Islamabad,29-Dec,http://olx.com.pk/item/incredible-offer-of-stunning-htc-droid-dna-4g-lte-2gb-ram-16gb-rom-5-IDToyAx.html#82b159e36b,,,,
BRAND NEW note 4 black color from Dubai (READ ADD THEN JUST CALL PLZ),Karachi,29-Dec,http://olx.com.pk/item/brand-new-note-4-black-color-from-dubai-read-add-then-just-call-plz-IDTJzlw.html#82b159e36b,,,,
"Beauty is Only Brand New Unused LG Optimus G Pro F240 , 13MP Cam , 2GB",Rawalpindi,29-Dec,http://olx.com.pk/item/beauty-is-only-brand-new-unused-lg-optimus-g-pro-f240-13mp-cam-2gb-IDTd8O9.html#82b159e36b,,,,
Qmobile Z4 - 32GB,Gujranwala,29-Dec,http://olx.com.pk/item/qmobile-z4-32gb-IDTJLGr.html#82b159e36b,,,,
Qmobile A290 zero condition with 9 months warranty.,Rawalpindi,29-Dec,http://olx.com.pk/item/qmobile-a290-zero-condition-with-9-months-warranty-IDTpKvB.html#82b159e36b,,,,
lumia 535 in good condition,Rawalpindi,29-Dec,http://olx.com.pk/item/lumia-535-in-good-condition-IDTJLwt.html#82b159e36b,,,,
"Beauty Attracts But Personality Keepzz!!LG Optimus LTE2 F160 8MP Cam ,",Islamabad,29-Dec,http://olx.com.pk/item/beauty-attracts-but-personality-keepzz-lg-optimus-lte2-f160-8mp-cam-IDTyH2f.html#82b159e36b,,,,
Samsung galaxy win GT-I8552,Faisalabad,29-Dec,http://olx.com.pk/item/samsung-galaxy-win-gt-i8552-IDTJKQT.html#82b159e36b,,,,
"~Making Life So Easy & Fast With Original Lg G2 D802, 2GB Ram, 32GB Ro",Islamabad,29-Dec,http://olx.com.pk/item/making-life-so-easy-fast-with-original-lg-g2-d802-2gb-ram-32gb-ro-IDTyH2X.html#82b159e36b,,,,
Motorala moto x 1,Karachi,29-Dec,http://olx.com.pk/item/motorala-moto-x-1-IDTJAKZ.html#82b159e36b,,,,
Stunning & Stylish Original Samsung Galaxy Note 3 LTE SM-N9005 PinPack,Rawalpindi,29-Dec,http://olx.com.pk/item/stunning-stylish-original-samsung-galaxy-note-3-lte-sm-n9005-pinpack-IDT2ehT.html#82b159e36b,,,,
Classic Features Motorola Xoom 10.1'inches 10/10 Quality,Rawalpindi,29-Dec,http://olx.com.pk/item/classic-features-motorola-xoom-10-1inches-10-10-quality-IDSQ9aB.html#82b159e36b,,,,
"If You Want To Get Pin Pack Lg G2 D802, 2GB Ram, 32GB Rom Contact Now",Rawalpindi,29-Dec,http://olx.com.pk/item/if-you-want-to-get-pin-pack-lg-g2-d802-2gb-ram-32gb-rom-contact-now-IDTyH7z.html#82b159e36b,,,,
Used PlayBook BlackBerry Tab Better than samsung and ipads,Rawalpindi,29-Dec,http://olx.com.pk/item/used-playbook-blackberry-tab-better-than-samsung-and-ipads-IDT4gs7.html#82b159e36b,,,,
Amazing Apple ipad2 Original 10/10 Better than samsung tab from USA,Lahore,29-Dec,http://olx.com.pk/item/amazing-apple-ipad2-original-10-10-better-than-samsung-tab-from-usa-IDSPWVb.html#82b159e36b,,,,
Samsung Galaxy S3 only for Rs.12000,Mingaora,29-Dec,http://olx.com.pk/item/samsung-galaxy-s3-only-for-rs-12000-IDTJhWt.html#82b159e36b,,,,
Pentech p 8000 for xchang,Rawalpindi,29-Dec,http://olx.com.pk/item/pentech-p-8000-for-xchang-IDTJhX3.html#82b159e36b,,,,
Samsung galaxy grand prime for Rs. 13000 only,Mingaora,29-Dec,http://olx.com.pk/item/samsung-galaxy-grand-prime-for-rs-13000-only-IDTJi59.html#82b159e36b,,,,
Samsung Grand Prime Gray colour,Lahore,29-Dec,http://olx.com.pk/item/samsung-grand-prime-gray-colour-IDTJCuF.html#82b159e36b,,,,
HUAWEI Ascend Y300,Lahore,29-Dec,http://olx.com.pk/item/huawei-ascend-y300-IDTJhQ1.html#82b159e36b,,,,
"Be The Lucky One To Get This Item HTC DROID DNA 4G LTE 2GB Ram, 16GB",Islamabad,29-Dec,http://olx.com.pk/item/be-the-lucky-one-to-get-this-item-htc-droid-dna-4g-lte-2gb-ram-16gb-IDTd8K9.html#82b159e36b,,,,
Lg G3 Sprint Spark,Peshawar,29-Dec,http://olx.com.pk/item/lg-g3-sprint-spark-IDTK0pD.html#82b159e36b,,,,
Sony handycam 16.0 pixel cam,Lahore,29-Dec,http://olx.com.pk/item/sony-handycam-16-0-pixel-cam-IDTEW1D.html#82b159e36b,,,,
"Classic Tym To Get Ur LG Optimus G Pro F240 , 13MP Cam , 2GB Ram ,32GB",Islamabad,29-Dec,http://olx.com.pk/item/classic-tym-to-get-ur-lg-optimus-g-pro-f240-13mp-cam-2gb-ram-32gb-IDTyGZ9.html#82b159e36b,,,,
Lg l70 d325 good condition,Faisalabad,29-Dec,http://olx.com.pk/item/lg-l70-d325-good-condition-IDTIpzr.html#82b159e36b,,,,
Dany tab g5 all ok read aad,Lahore,29-Dec,http://olx.com.pk/item/dany-tab-g5-all-ok-read-aad-IDTJMG3.html#82b159e36b,,,,
Samsung galaxy s4,Jhelum,29-Dec,http://olx.com.pk/item/samsung-galaxy-s4-IDTJYPZ.html#82b159e36b,,,,
title,city,date,detailLink,,,,
Sumsung galaxy S3gti9300,Lahore,29-Dec,http://olx.com.pk/item/sumsung-galaxy-s3gti9300-IDTJPO1.html#15d34e1c0d,,,,
Heart_Warming Offer Of Samsung Galaxy Grand Prime Pin Pack,Rawalpindi,29-Dec,http://olx.com.pk/item/heart-warming-offer-of-samsung-galaxy-grand-prime-pin-pack-IDTyH8b.html#15d34e1c0d,,,,
"So Different, U Won’t Believe it’s Samsung Galaxy S4 ,4G LTE Original",Islamabad,29-Dec,http://olx.com.pk/item/so-different-u-wont-believe-its-samsung-galaxy-s4-4g-lte-original-IDT2elD.html#15d34e1c0d,,,,
Samsung Galaxy Note 10.1 (2014 Edition) Used Genius Price,Rawalpindi,29-Dec,http://olx.com.pk/item/samsung-galaxy-note-10-1-2014-edition-used-genius-price-IDSPWY3.html#15d34e1c0d,,,,
Alwayz Wanna Be With U My Samsung Galaxy Note 3 N9005 -Pin Pack,Islamabad,29-Dec,http://olx.com.pk/item/alwayz-wanna-be-with-u-my-samsung-galaxy-note-3-n9005-pin-pack-IDTyH2B.html#15d34e1c0d,,,,
"Grab The Real Offer Of Brand New LG Optimus LTE2 F160 8MP Cam , 2GB Ra",Rawalpindi,29-Dec,http://olx.com.pk/item/grab-the-real-offer-of-brand-new-lg-optimus-lte2-f160-8mp-cam-2gb-ra-IDTyH8n.html#15d34e1c0d,,,,
"iphone 5S 64GB Factory unlocked, only serious buyers, no exchange",Lahore,29-Dec,http://olx.com.pk/item/iphone-5s-64gb-factory-unlocked-only-serious-buyers-no-exchange-IDTCmAr.html#15d34e1c0d,,,,
Samsung Galaxy S1 T-959 with awesome condition,Faisalabad,29-Dec,http://olx.com.pk/item/samsung-galaxy-s1-t-959-with-awesome-condition-IDTJ5ul.html#15d34e1c0d,,,,
DRoid RAZr XT912,Karachi,29-Dec,http://olx.com.pk/item/droid-razr-xt912-IDTJT8r.html#15d34e1c0d,,,,
Samsung galaxy grand prime exchange possible,Karachi,29-Dec,http://olx.com.pk/item/samsung-galaxy-grand-prime-exchange-possible-IDTHxaw.html#15d34e1c0d,,,,
"Blasting Offer Of Pin Pack Samsung Galaxy Tab 3 , 7<U+2033> SM-T217 , 1.5GB",Islamabad,29-Dec,http://olx.com.pk/item/blasting-offer-of-pin-pack-samsung-galaxy-tab-3-7-sm-t217-1-5gb-IDTyH1b.html#15d34e1c0d,,,,
Wow 6 in 1 deal,Lahore,29-Dec,http://olx.com.pk/item/wow-6-in-1-deal-IDTJhDX.html#15d34e1c0d,,,,
I Want To Sell My Noir X40,Islamabad,29-Dec,http://olx.com.pk/item/i-want-to-sell-my-noir-x40-IDTJhIJ.html#15d34e1c0d,,,,
Samsung not4 complet box,Rawalpindi,29-Dec,http://olx.com.pk/item/samsung-not4-complet-box-IDTJhJd.html#15d34e1c0d,,,,
Wooden Adjustable Iphone Stand,Islamabad,29-Dec,http://olx.com.pk/item/wooden-adjustable-iphone-stand-IDTJhJt.html#15d34e1c0d,,,,
~Dazzling Oriignal Samsung Galaxy Grand Prime Pin Pack- Brand New ~!!,Islamabad,29-Dec,http://olx.com.pk/item/dazzling-oriignal-samsung-galaxy-grand-prime-pin-pack-brand-new-IDTyH3z.html#15d34e1c0d,,,,
Huawei y220 plz read add,Sialkot,29-Dec,http://olx.com.pk/item/huawei-y220-plz-read-add-IDTkr1R.html#15d34e1c0d,,,,
Samsung Tab 3 WIFI only Band new condition! Read add then call,Karachi,29-Dec,http://olx.com.pk/item/samsung-tab-3-wifi-only-band-new-condition-read-add-then-call-IDTaUwT.html#15d34e1c0d,,,,
Q mobile A300 very good condition,Lahore,29-Dec,http://olx.com.pk/item/q-mobile-a300-very-good-condition-IDTBDBb.html#15d34e1c0d,,,,
Used Black Berry Playbook HD amazing Tab better than samsung tab,Faisalabad,29-Dec,http://olx.com.pk/item/used-black-berry-playbook-hd-amazing-tab-better-than-samsung-tab-IDT44sz.html#15d34e1c0d,,,,
Samsung core 0ne read ad first,Rawalpindi,29-Dec,http://olx.com.pk/item/samsung-core-0ne-read-ad-first-IDTgRgn.html#15d34e1c0d,,,,
Iphone 5s factory unlock 64GB gold in good condition,Lahore,29-Dec,http://olx.com.pk/item/iphone-5s-factory-unlock-64gb-gold-in-good-condition-IDTJY9W.html#15d34e1c0d,,,,
Iphone 6 jv 16 gb in excellent i.e 9.5/10 condition,Peshawar,29-Dec,http://olx.com.pk/item/iphone-6-jv-16-gb-in-excellent-i-e-9-5-10-condition-IDTJWt3.html#15d34e1c0d,,,,
S3 orgnal korian 32 gb.2 gb ram.quard core,Okara,29-Dec,http://olx.com.pk/item/s3-orgnal-korian-32-gb-2-gb-ram-quard-core-IDTl7ZR.html#15d34e1c0d,,,,
iPhone5 factory unlock white silver,Karachi,29-Dec,http://olx.com.pk/item/iphone5-factory-unlock-white-silver-IDTJETr.html#15d34e1c0d,,,,
Nokia lumia mobil 535,Peshawar,29-Dec,http://olx.com.pk/item/nokia-lumia-mobil-535-IDTKaOR.html#15d34e1c0d,,,,
Mobile phone sell,Karachi,29-Dec,http://olx.com.pk/item/mobile-phone-sell-IDTK9xZ.html#15d34e1c0d,,,,
Its very good for using,Sialkot,29-Dec,http://olx.com.pk/item/its-very-good-for-using-IDTK8xn.html#15d34e1c0d,,,,
G five phone. Mobile,Lahore,29-Dec,http://olx.com.pk/item/g-five-phone-mobile-IDTKahf.html#15d34e1c0d,,,,
Nokia N8 black color,Okara,29-Dec,http://olx.com.pk/item/nokia-n8-black-color-IDTK9VF.html#15d34e1c0d,,,,
Xiaomi Redmi Note 3,Karachi,29-Dec,http://olx.com.pk/item/xiaomi-redmi-note-3-IDTK9Mw.html#15d34e1c0d,,,,
BlackBerry bold 9900,Bahawalpur,29-Dec,http://olx.com.pk/item/blackberry-bold-9900-IDTJhgH.html#15d34e1c0d,,,,
Mobile phone G610 huawei,Gujranwala,29-Dec,http://olx.com.pk/item/mobile-phone-g610-huawei-IDTy37L.html#15d34e1c0d,,,,
